country_code,currency_code,full_price,gender,image_URL,item_URL,price,product_category,product_code,product_name,product_subcategory
GBR,GBP,1480,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/c029e8f4-1f0a-44ab-a554-86086ea76061/ihqstx/std/500x0/STRETCH-COTTON-CANVAS-CARGO-PANTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-stretch-cotton-canvas-cargo-pants--BRB5P58BD_0BG,1480,READY-TO-WEAR,BRB5P58BD_0BG,STRETCH COTTON CANVAS CARGO PANTS ,TROUSERS-AND-SHORTS
GBR,GBP,2300,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/e50dd314-f530-4ec4-b47a-a28085f889bc/ihqstx/std/500x0/COTTON-GUIPURE-LACE-OVERSHIRT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-cotton-guipure-lace-overshirt--BCI0R17M9_YU4,2300,READY-TO-WEAR,BCI0R17M9_YU4,COTTON GUIPURE LACE OVERSHIRT ,JACKETS-AND-BLAZERS
GBR,GBP,1280,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/35883fc4-45f0-40cb-a151-60631a1454cd/ihqstx/std/500x0/TOILE-ICONOGRAPHE-CREPE-COUTURE-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-crepe-couture-shorts--BRF2R88G5_A03,1280,READY-TO-WEAR,BRF2R88G5_A03,TOILE ICONOGRAPHE CREPE COUTURE SHORTS ,TROUSERS-AND-SHORTS
GBR,GBP,2550,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/bad26b40-1286-4f9d-94c8-96e5e5d6235c/ihqstx/std/500x0/COMPACT-DRAP-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-compact-drap-pants--BRB5D66JA_A03,2550,READY-TO-WEAR,BRB5D66JA_A03,COMPACT DRAP TROUSERS ,TROUSERS-AND-SHORTS
GBR,GBP,1400,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/db30c834-3938-4e8d-b421-ff85c3c700fa/ihqstx/std/500x0/CREPE-COUTURE-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-pants--BRB4M71CF_A03,1400,READY-TO-WEAR,BRB4M71CF_A03,CREPE COUTURE TROUSERS ,TROUSERS-AND-SHORTS
GBR,GBP,2650,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/9ae70de0-2c4d-417d-a764-315bdb13373b/ihqstx/std/500x0/CREPE-COUTURE-JACKET-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-jacket--BCE3961CF_157,2650,READY-TO-WEAR,BCE3961CF_157,CREPE COUTURE JACKET ,JACKETS-AND-BLAZERS
GBR,GBP,2400,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/b9008997-1959-4380-a9be-3dd5226077b0/ihqstx/std/500x0/TEXTURE-DOUBLE-CREPE-PEACOAT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-texture-double-crepe-peacoat--BCJ3007LY_157,2400,READY-TO-WEAR,BCJ3007LY_157,TEXTURE DOUBLE CREPE PEACOAT ,JACKETS-AND-BLAZERS
GBR,GBP,2450,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/cbcb0921-a985-4a5e-9eb8-a106af76423e/ihqstx/std/500x0/CREPE-COUTURE-BLAZER-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-blazer--BCE3F11CF_UWT,2450,READY-TO-WEAR,BCE3F11CF_UWT,CREPE COUTURE BLAZER ,JACKETS-AND-BLAZERS
GBR,GBP,2750,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/c79f0175-0589-4537-a9e8-f529e85ede92/ihqstx/std/500x0/CREPE-COUTURE-BLAZER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-blazer-BCE2X51CF_UWT,2750,READY-TO-WEAR,BCE2X51CF_UWT,CREPE COUTURE BLAZER,JACKETS-AND-BLAZERS
GBR,GBP,2450,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/67b9376a-beb9-471b-a834-d12b9285c55c/ihqstx/std/500x0/CREPE-COUTURE-BLAZER-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-blazer--BCE3F11CF_A03,2450,READY-TO-WEAR,BCE3F11CF_A03,CREPE COUTURE BLAZER ,JACKETS-AND-BLAZERS
GBR,GBP,2850,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/96be7ffc-8ccf-4705-ab84-a9d9dd3e5800/ihqstx/std/500x0/CREPE-COUTURE-JACKET-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-jacket--BCE3851CF_A03,2850,READY-TO-WEAR,BCE3851CF_A03,CREPE COUTURE JACKET ,JACKETS-AND-BLAZERS
GBR,GBP,3050,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/813789b4-3ba9-4eb6-9b36-b34dcb9de0c3/ihqstx/std/500x0/CRISP-TWEED-BLAZER-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crisp-tweed-blazer--BCEE607A6_6A1,3050,READY-TO-WEAR,BCEE607A6_6A1,CRISP TWEED BLAZER ,JACKETS-AND-BLAZERS
GBR,GBP,3800,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/94899415-aa4e-4a1c-adf0-9da84de4faec/ihqstx/std/500x0/OVERSHIRT-IN-TOILE-ICONOGRAPHE-DOUBLE-COAT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-overshirt-in-toile-iconographe-double-coat--BCI10585L_YJ4,3800,READY-TO-WEAR,BCI10585L_YJ4,OVERSHIRT IN TOILE ICONOGRAPHE DOUBLE COAT ,JACKETS-AND-BLAZERS
GBR,GBP,4400,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/3136842b-7530-4a79-a727-77e99959b0b5/ihqstx/std/500x0/EMBROIDERED-LIGHT-WOOL-TWEED-BLAZER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-embroidered-light-wool-tweed-blazer-BCE3K57LV_NUD,4400,READY-TO-WEAR,BCE3K57LV_NUD,EMBROIDERED LIGHT WOOL TWEED BLAZER,JACKETS-AND-BLAZERS
GBR,GBP,3450,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/d2d6efc9-ee91-4dd1-adca-9b2141a7b35e/ihqstx/std/500x0/TWEED-GLAZE-JACKET-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-glaze-tweed-jacket--BCE27P8C8_YGH,3450,READY-TO-WEAR,BCE27P8C8_YGH,TWEED GLAZE JACKET ,JACKETS-AND-BLAZERS
GBR,GBP,3050,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/6e95d120-b7ab-46fe-a403-46438ac402d9/ihqstx/std/500x0/CREPE-COUTURE-JACKET-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-jacket--BCE3891CF_A03,3050,READY-TO-WEAR,BCE3891CF_A03,CREPE COUTURE JACKET ,JACKETS-AND-BLAZERS
GBR,GBP,2550,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/aa3e855e-d139-4405-b680-2198d010a0a1/ihqstx/std/500x0/BLAZER-IN-GRISAILLE-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-blazer-in-grisaille--BCE3H088J_0NO,2550,READY-TO-WEAR,BCE3H088J_0NO,BLAZER IN GRISAILLE ,JACKETS-AND-BLAZERS
GBR,GBP,2350,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/f1ff3a7c-d833-4941-9386-06f5a3f0d377/ihqstx/std/500x0/BLAZER-IN-GRISAILLE-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-blazer-in-grisaille--BCE3B588J_0NO,2350,READY-TO-WEAR,BCE3B588J_0NO,BLAZER IN GRISAILLE ,JACKETS-AND-BLAZERS
GBR,GBP,2850,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/58e8d323-de14-43ee-92e4-5b20d4c5929c/ihqstx/std/500x0/BLAZER-IN-GRISAILLE-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-blazer-in-grisaille--BCE3D088J_0NO,2850,READY-TO-WEAR,BCE3D088J_0NO,BLAZER IN GRISAILLE ,JACKETS-AND-BLAZERS
GBR,GBP,2450,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/f80dfd81-8070-4057-85f9-e5e2c48d8718/ihqstx/std/500x0/CREPE-COUTURE-BLAZER-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-blazer--BCEE681CF_157,2450,READY-TO-WEAR,BCEE681CF_157,CREPE COUTURE BLAZER ,JACKETS-AND-BLAZERS
GBR,GBP,9600,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/8158d770-475d-4d15-bb8c-b7ab8c046254/ihqstx/std/500x0/EMBROIDERED-CREPE-COUTURE-BLAZER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-embroidered-crepe-couture-blazer-BCEE701CF_KEU,9600,READY-TO-WEAR,BCEE701CF_KEU,EMBROIDERED CREPE COUTURE BLAZER,JACKETS-AND-BLAZERS
GBR,GBP,2350,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/827d55d6-65ef-418b-acb9-10bf90a9ee64/ihqstx/std/500x0/COUTURE-CANVAS-CABAN-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-couture-canvas-caban--BCJ3908C6_416,2350,READY-TO-WEAR,BCJ3908C6_416,COUTURE CANVAS CABAN ,JACKETS-AND-BLAZERS
GBR,GBP,2200,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/d6f883fb-e653-4a9c-8f57-b842f00d935f/ihqstx/std/500x0/VLOGO-CHAIN-CAPE-IN-CASHMERE-WOOL?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vlogo-chain-cape-in-cashmere-wool-BKS01V7F5_954,2200,READY-TO-WEAR,BKS01V7F5_954,VLOGO CHAIN CAPE IN CASHMERE WOOL,COATS-AND-OUTERWEAR
GBR,GBP,4400,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/0d6097a6-ebfe-4f4e-80e9-9fb811dc009a/ihqstx/std/500x0/EMBROIDERED-GLAZE-TWEED-JACKET?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-embroidered-glaze-tweed-jacket-BCE27Q8CA_Y5H,4400,READY-TO-WEAR,BCE27Q8CA_Y5H,EMBROIDERED GLAZE TWEED JACKET,JACKETS-AND-BLAZERS
GBR,GBP,3600,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/9e173bbf-07f2-45ee-b2aa-b83bbe5eb610/ihqstx/std/500x0/COMPACT-DRAP-COAT?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-compact-drap-coat-BCA6A06JA_598,3600,READY-TO-WEAR,BCA6A06JA_598,COMPACT DRAP COAT,COATS-AND-OUTERWEAR
GBR,GBP,3400,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/16d832df-2228-49b4-9d2b-86a0a4959bb8/ihqstx/std/500x0/DIAGONAL-DOUBLE-WOOL-COAT-WITH-BOW-DETAIL?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-diagonal-double-wool-coat-with-bow-detail-BCA6E76PJ_UWT,3400,READY-TO-WEAR,BCA6E76PJ_UWT,DIAGONAL DOUBLE WOOL COAT WITH BOW DETAIL,COATS-AND-OUTERWEAR
GBR,GBP,2850,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/32301814-2e3b-4bf9-bd32-63113fe37bae/ihqstx/std/500x0/BLAZER-IN-TOILE-ICONOGRAPHE-CREPE-COUTURE-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-blazer-in-toile-iconographe-crepe-couture--BCE3M58G5_A03,2850,READY-TO-WEAR,BCE3M58G5_A03,BLAZER IN TOILE ICONOGRAPHE CREPE COUTURE ,JACKETS-AND-BLAZERS
GBR,GBP,2850,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/64efd690-8fb2-40c6-ba33-b79bdd10bd84/ihqstx/std/500x0/COMPACT-DRAP-PEACOAT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-compact-drap-peacoat--BCJ3A06JA_A03,2850,READY-TO-WEAR,BCJ3A06JA_A03,COMPACT DRAP PEACOAT ,JACKETS-AND-BLAZERS
GBR,GBP,3150,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/94bf3fbd-67f7-4402-b8ae-c4d9f55a3939/ihqstx/std/500x0/GLAZE-TWEED-LIGHT-JACKET-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-glaze-tweed-light-jacket--BCE3M28CB_YGK,3150,READY-TO-WEAR,BCE3M28CB_YGK,GLAZE TWEED LIGHT JACKET ,JACKETS-AND-BLAZERS
GBR,GBP,3150,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/1faee041-eeab-46d9-a602-7862a647cc11/ihqstx/std/500x0/GLAZE-TWEED-GILET-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-glaze-tweed-gilet--BCF0G08CH_YG6,3150,READY-TO-WEAR,BCF0G08CH_YG6,GLAZE TWEED GILET ,JACKETS-AND-BLAZERS
GBR,GBP,4200,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/172b6795-591f-44b6-a837-12fbc1cfbdbe/ihqstx/std/500x0/DIAGONAL-DOUBLE-WOOL-LONG-COAT-WITH-BOW-DETAIL?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-diagonal-double-wool-long-coat-with-bow-detail-BCA6B56PJ_UWT,4200,READY-TO-WEAR,BCA6B56PJ_UWT,DIAGONAL DOUBLE WOOL LONG COAT WITH BOW DETAIL,COATS-AND-OUTERWEAR
GBR,GBP,1400,Woman,"https://valentino-cdn.thron.com/delivery/public/image/valentino/b17e9d2c-823f-4576-b1e7-98483f638593/ihqstx/std/500x0/WOOL,-CASHMERE-AND-LEATHER-TOILE-ICONOGRAPHE-PONCHO-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto","https://www.valentino.com/en-gb/product-wool,-cashmere-and-leather-toile-iconographe-poncho--WEA018MUR_E21",1400,READY-TO-WEAR,WEA018MUR_E21,"WOOL, CASHMERE AND LEATHER TOILE ICONOGRAPHE PONCHO ",COATS-AND-OUTERWEAR
GBR,GBP,1570,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/35d5fa48-daed-4b00-ac4e-cdc6e0a71129/ihqstx/std/500x0/STRETCH-COTTON-CANVAS-OVERSHIRT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-stretch-cotton-canvas-overshirt--BCI5L08BD_0BG,1570,READY-TO-WEAR,BCI5L08BD_0BG,STRETCH COTTON CANVAS OVERSHIRT ,JACKETS-AND-BLAZERS
GBR,GBP,6100,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/4ee5ef8e-e3f1-4168-810d-44f83e7d8b77/ihqstx/std/500x0/EMBROIDERED-COTTON-MAC-CANVAS-TRENCH-COAT?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-embroidered-cotton-mac-canvas-trench-coat-BCHA057VD_0BG,6100,READY-TO-WEAR,BCHA057VD_0BG,EMBROIDERED COTTON MAC CANVAS TRENCH COAT,COATS-AND-OUTERWEAR
GBR,GBP,3300,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/fe0b5b24-0cd0-4a77-a638-37c32d1a865c/ihqstx/std/500x0/TOILE-ICONOGRAPHE-CAPE-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-cape--BCG3F57MY_E21,3300,READY-TO-WEAR,BCG3F57MY_E21,TOILE ICONOGRAPHE CAPE ,COATS-AND-OUTERWEAR
GBR,GBP,2890,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/874787fc-2547-40b9-8caf-44e3dc20339c/ihqstx/std/500x0/LIGHT-WOOL-TWEED-BLAZER-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-light-wool-tweed-blazer--BCEE607LV_YSY,2890,READY-TO-WEAR,BCEE607LV_YSY,LIGHT WOOL TWEED BLAZER ,JACKETS-AND-BLAZERS
GBR,GBP,1160,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/34f80473-39be-4f4d-aa18-148d18a7575a/ihqstx/std/500x0/FLOWER-PONCHO-IN-WOOL-BLEND-WITH-LUREX-DETAILS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-flower-poncho-in-wool-blend-with-lurex-details-WEA018QQQ_A03,1160,READY-TO-WEAR,WEA018QQQ_A03,FLOWER PONCHO IN WOOL BLEND WITH LUREX DETAILS,COATS-AND-OUTERWEAR
GBR,GBP,1780,Woman,"https://valentino-cdn.thron.com/delivery/public/image/valentino/78191510-ce9a-41b4-b1ce-dd0aa9cdd841/ihqstx/std/500x0/DOUBLE-TOILE-ICONOGRAPHE-PONCHO-IN-WOOL,-SILK-AND-CASHMERE?quality\u003d80\u0026size\u003d35\u0026format\u003dauto","https://www.valentino.com/en-gb/product-double-toile-iconographe-poncho-in-wool,-silk-and-cashmere-WEA018KKP_KFU",1780,READY-TO-WEAR,WEA018KKP_KFU,"DOUBLE TOILE ICONOGRAPHE PONCHO IN WOOL, SILK AND CASHMERE",COATS-AND-OUTERWEAR
GBR,GBP,3450,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/4a695226-8122-406b-895f-91c7d4a0da52/ihqstx/std/500x0/TOILE-ICONOGRAPHE-NYLON-DOWN-JACKET-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-nylon-down-jacket--BCN0J187B_E21,3450,READY-TO-WEAR,BCN0J187B_E21,TOILE ICONOGRAPHE NYLON DOWN JACKET ,COATS-AND-OUTERWEAR
GBR,GBP,4200,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/eb77abb7-9c8f-4d8e-8751-1a75a366400a/ihqstx/std/500x0/DOUBLE-COAT-TOILE-ICONOGRAPHE-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-double-coat-toile-iconographe--BCA6P77YB_KFU,4200,READY-TO-WEAR,BCA6P77YB_KFU,DOUBLE COAT TOILE ICONOGRAPHE ,COATS-AND-OUTERWEAR
GBR,GBP,5790,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/22202899-4a8f-4484-8462-137d4e03df2b/ihqstx/std/500x0/EMBROIDERED-DRY-TAILORING-WOOL-COAT?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-embroidered-dry-tailoring-wool-coat-BCA6P074B_0NO,5790,READY-TO-WEAR,BCA6P074B_0NO,EMBROIDERED DRY TAILORING WOOL COAT,COATS-AND-OUTERWEAR
GBR,GBP,3900,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/2841da95-a4db-4c49-b29b-aee7f9e59c0a/ihqstx/std/500x0/DOUBLE-COAT-TOILE-ICONOGRAPHE-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-double-coat-toile-iconographe--BCA6P57YB_KFY,3900,READY-TO-WEAR,BCA6P57YB_KFY,DOUBLE COAT TOILE ICONOGRAPHE ,COATS-AND-OUTERWEAR
GBR,GBP,1280,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/9145e6b3-a668-472e-b9c8-6aad6f8f7301/ihqstx/std/500x0/TOILE-ICONOGRAPHE-DENIM-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-denim-pants--BDD17L8CU_558,1280,READY-TO-WEAR,BDD17L8CU_558,TOILE ICONOGRAPHE DENIM TROUSERS ,DENIM
GBR,GBP,5100,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/4d9092b2-e3b8-4aea-be49-1657461f9197/ihqstx/std/500x0/EMBROIDERED-DRY-TAILORING-WOOL-COAT?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-embroidered-dry-tailoring-wool-coat-BCA6M374B_MUS,5100,READY-TO-WEAR,BCA6M374B_MUS,EMBROIDERED DRY TAILORING WOOL COAT,COATS-AND-OUTERWEAR
GBR,GBP,970,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/72f9f46a-7687-4181-9fb4-c6ba55f95316/ihqstx/std/500x0/SHORTS-IN-TOILE-ICONOGRAPHE-COTTON-CORDURA-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-shorts-in-toile-iconographe-cotton-cordura--BRF2R68BV_0BG,970,READY-TO-WEAR,BRF2R68BV_0BG,SHORTS IN TOILE ICONOGRAPHE COTTON CORDURA ,TROUSERS-AND-SHORTS
GBR,GBP,2550,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/9c3510c6-d033-4cce-bcc6-c654fc28091e/ihqstx/std/500x0/TOILE-ICONOGRAPHE-CORDURA-COTTON-CABAN-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-cordura-cotton-caban--BCJ3928BV_0BG,2550,READY-TO-WEAR,BCJ3928BV_0BG,TOILE ICONOGRAPHE CORDURA COTTON CABAN ,JACKETS-AND-BLAZERS
GBR,GBP,4400,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/1f805f3e-c851-4fdb-adfc-8c8c5cda10e8/ihqstx/std/500x0/COMPACT-DRAP-COAT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-compact-drap-coat--BCA7206JA_YKF,4400,READY-TO-WEAR,BCA7206JA_YKF,COMPACT DRAP COAT ,COATS-AND-OUTERWEAR
GBR,GBP,4800,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/7ebe32a5-beed-4b66-a7f8-edb8c9adb300/ihqstx/std/500x0/CAPE-IN-DOUBLE-COAT-TOILE-ICONOGRAPHE-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-cape-in-double-coat-toile-iconographe--BCG3Q57YB_KFY,4800,READY-TO-WEAR,BCG3Q57YB_KFY,CAPE IN DOUBLE COAT TOILE ICONOGRAPHE ,COATS-AND-OUTERWEAR
GBR,GBP,1790,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/9ba64c1e-0e51-40a8-8f07-6307a1f01208/ihqstx/std/500x0/TOILE-ICONOGRAPHE-JERSEY-TULLE-EMBROIDERED-RHINESTONE-TOP?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-jersey-tulle-embroidered-rhinestone-top-BMC00Y7WN_MVP,1790,READY-TO-WEAR,BMC00Y7WN_MVP,TOILE ICONOGRAPHE JERSEY TULLE EMBROIDERED RHINESTONE TOP,TSHIRTS-AND-SWEATSHIRTS
GBR,GBP,580,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/323c0c13-6dde-46d9-a89c-6d5400e88768/ihqstx/std/500x0/JERSEY-BODYSUIT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-jersey-bodysuit--BMR00S7WM_E05,580,READY-TO-WEAR,BMR00S7WM_E05,JERSEY BODYSUIT ,TSHIRTS-AND-SWEATSHIRTS
GBR,GBP,600,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/6d98da0c-f93e-416c-a556-cc25cb81c835/ihqstx/std/500x0/JERSEY-BODYSUIT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-jersey-bodysuit--BMR00N7V7_LC0,600,READY-TO-WEAR,BMR00N7V7_LC0,JERSEY BODYSUIT ,TSHIRTS-AND-SWEATSHIRTS
GBR,GBP,1500,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/d402b53f-699e-436a-a7b2-f7b881a4146e/ihqstx/std/500x0/EMBROIDERED-JERSEY-T-SHIRT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-embroidered-jersey-t-shirt--BMG21S872_080,1500,READY-TO-WEAR,BMG21S872_080,EMBROIDERED JERSEY T-SHIRT ,TSHIRTS-AND-SWEATSHIRTS
GBR,GBP,4100,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/e7bac5d4-9db1-430a-b7c1-c275cea758fd/ihqstx/std/500x0/COMPACT-DRAP-CAPE-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-compact-drap-cape--BCG4456JA_A03,4100,READY-TO-WEAR,BCG4456JA_A03,COMPACT DRAP CAPE ,COATS-AND-OUTERWEAR
GBR,GBP,4400,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/c8c9fbe9-64a0-431e-89aa-861bedb84b6b/ihqstx/std/500x0/GLAZE-TWEED-COAT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-glaze-tweed-coat--BCA7268CA_YGP,4400,READY-TO-WEAR,BCA7268CA_YGP,GLAZE TWEED COAT ,COATS-AND-OUTERWEAR
GBR,GBP,580,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/cd4735ee-e35e-420d-8eff-3d3387e21c7b/ihqstx/std/500x0/JERSEY-BODYSUIT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-jersey-bodysuit--BMR00S7WM_LC0,580,READY-TO-WEAR,BMR00S7WM_LC0,JERSEY BODYSUIT ,TSHIRTS-AND-SWEATSHIRTS
GBR,GBP,4800,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/44694835-fdea-48f6-a222-7a82503bdd58/ihqstx/std/500x0/COMPACT-DRAP-CAPE-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-compact-drap-cape--BCG4106JA_157,4800,READY-TO-WEAR,BCG4106JA_157,COMPACT DRAP CAPE ,COATS-AND-OUTERWEAR
GBR,GBP,600,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/c031fe4a-ee41-4734-baac-81ba514018f8/ihqstx/std/500x0/JERSEY-BODYSUIT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-jersey-bodysuit--BMR00N7V7_S69,600,READY-TO-WEAR,BMR00N7V7_S69,JERSEY BODYSUIT ,TSHIRTS-AND-SWEATSHIRTS
